,simulation_ts,lat_val,lng_val,soc_val,prob_val,state_val,tocharge_val
84957,2019-07-01 06:47:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
86864,2019-07-01 06:48:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
89109,2019-07-01 06:49:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
90936,2019-07-01 06:50:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
92871,2019-07-01 06:51:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
94508,2019-07-01 06:52:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
96329,2019-07-01 06:53:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
98237,2019-07-01 06:54:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
99266,2019-07-01 06:55:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
101115,2019-07-01 06:56:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
103638,2019-07-01 06:57:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
105227,2019-07-01 06:58:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
107070,2019-07-01 06:59:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
109003,2019-07-01 07:00:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
110619,2019-07-01 07:01:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
112463,2019-07-01 07:02:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
114411,2019-07-01 07:03:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
115398,2019-07-01 07:04:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
117830,2019-07-01 07:05:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
119758,2019-07-01 07:06:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
121370,2019-07-01 07:07:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
123256,2019-07-01 07:08:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
125163,2019-07-01 07:09:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
126769,2019-07-01 07:10:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
128000,2019-07-01 07:11:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
129939,2019-07-01 07:12:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
132159,2019-07-01 07:13:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
133997,2019-07-01 07:14:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
135918,2019-07-01 07:15:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
137554,2019-07-01 07:16:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
139384,2019-07-01 07:17:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
141291,2019-07-01 07:18:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
142309,2019-07-01 07:19:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
144183,2019-07-01 07:20:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
146684,2019-07-01 07:21:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
148290,2019-07-01 07:22:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
150118,2019-07-01 07:23:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
152097,2019-07-01 07:24:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
153704,2019-07-01 07:25:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
155506,2019-07-01 07:26:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
157430,2019-07-01 07:27:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
158463,2019-07-01 07:28:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
160878,2019-07-01 07:29:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
162804,2019-07-01 07:30:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
164439,2019-07-01 07:31:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
166277,2019-07-01 07:32:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
168229,2019-07-01 07:33:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
169840,2019-07-01 07:34:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
171065,2019-07-01 07:35:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
173014,2019-07-01 07:36:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
175210,2019-07-01 07:37:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
177059,2019-07-01 07:38:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
178953,2019-07-01 07:39:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
180591,2019-07-01 07:40:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
182415,2019-07-01 07:41:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
184360,2019-07-01 07:42:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
185363,2019-07-01 07:43:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
187219,2019-07-01 07:44:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
189717,2019-07-01 07:45:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
191344,2019-07-01 07:46:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
193147,2019-07-01 07:47:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
195079,2019-07-01 07:48:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
196699,2019-07-01 07:49:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
198530,2019-07-01 07:50:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
200459,2019-07-01 07:51:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
201469,2019-07-01 07:52:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
203897,2019-07-01 07:53:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
205810,2019-07-01 07:54:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
207431,2019-07-01 07:55:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
209244,2019-07-01 07:56:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
211157,2019-07-01 07:57:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
212781,2019-07-01 07:58:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
214037,2019-07-01 07:59:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
215931,2019-07-01 08:00:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
218123,2019-07-01 08:01:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
219958,2019-07-01 08:02:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
221899,2019-07-01 08:03:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
223537,2019-07-01 08:04:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
225321,2019-07-01 08:05:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
227231,2019-07-01 08:06:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
228248,2019-07-01 08:07:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
230098,2019-07-01 08:08:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
232556,2019-07-01 08:09:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
234200,2019-07-01 08:10:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
236021,2019-07-01 08:11:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
237919,2019-07-01 08:12:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
239509,2019-07-01 08:13:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
241322,2019-07-01 08:14:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
243226,2019-07-01 08:15:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
244249,2019-07-01 08:16:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
246659,2019-07-01 08:17:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
248586,2019-07-01 08:18:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
250181,2019-07-01 08:19:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
252006,2019-07-01 08:20:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
253897,2019-07-01 08:21:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
255467,2019-07-01 08:22:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
256724,2019-07-01 08:23:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
258611,2019-07-01 08:24:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
260773,2019-07-01 08:25:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
262566,2019-07-01 08:26:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
264462,2019-07-01 08:27:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
266028,2019-07-01 08:28:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
267834,2019-07-01 08:29:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
269700,2019-07-01 08:30:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
270719,2019-07-01 08:31:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
272508,2019-07-01 08:32:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
274930,2019-07-01 08:33:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
276501,2019-07-01 08:34:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
278292,2019-07-01 08:35:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
280196,2019-07-01 08:36:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
281759,2019-07-01 08:37:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
283514,2019-07-01 08:38:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
285401,2019-07-01 08:39:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
286370,2019-07-01 08:40:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
288700,2019-07-01 08:41:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
290554,2019-07-01 08:42:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
292122,2019-07-01 08:43:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
293930,2019-07-01 08:44:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
295752,2019-07-01 08:45:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
297292,2019-07-01 08:46:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
298514,2019-07-01 08:47:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
300377,2019-07-01 08:48:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
302476,2019-07-01 08:49:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
304264,2019-07-01 08:50:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
306085,2019-07-01 08:51:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
307659,2019-07-01 08:52:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
309413,2019-07-01 08:53:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
311240,2019-07-01 08:54:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
312241,2019-07-01 08:55:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
313975,2019-07-01 08:56:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
316392,2019-07-01 08:57:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
317928,2019-07-01 08:58:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
319707,2019-07-01 08:59:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
321549,2019-07-01 09:00:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
323084,2019-07-01 09:01:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
324816,2019-07-01 09:02:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
326663,2019-07-01 09:03:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
327627,2019-07-01 09:04:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
329943,2019-07-01 09:05:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
331789,2019-07-01 09:06:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
333335,2019-07-01 09:07:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
335052,2019-07-01 09:08:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
336883,2019-07-01 09:09:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
338403,2019-07-01 09:10:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
339594,2019-07-01 09:11:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
341402,2019-07-01 09:12:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
343506,2019-07-01 09:13:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
345241,2019-07-01 09:14:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
347043,2019-07-01 09:15:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
348580,2019-07-01 09:16:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
350319,2019-07-01 09:17:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
352115,2019-07-01 09:18:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
353067,2019-07-01 09:19:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
354786,2019-07-01 09:20:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
357151,2019-07-01 09:21:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
358674,2019-07-01 09:22:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
360369,2019-07-01 09:23:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
362185,2019-07-01 09:24:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
363693,2019-07-01 09:25:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
365393,2019-07-01 09:26:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
367171,2019-07-01 09:27:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
368134,2019-07-01 09:28:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
370375,2019-07-01 09:29:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
372133,2019-07-01 09:30:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
373649,2019-07-01 09:31:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
375323,2019-07-01 09:32:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
377096,2019-07-01 09:33:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
378570,2019-07-01 09:34:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
379748,2019-07-01 09:35:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
381484,2019-07-01 09:36:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
383509,2019-07-01 09:37:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
385193,2019-07-01 09:38:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
386956,2019-07-01 09:39:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
388433,2019-07-01 09:40:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
390073,2019-07-01 09:41:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
391810,2019-07-01 09:42:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
392758,2019-07-01 09:43:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
394422,2019-07-01 09:44:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
396669,2019-07-01 09:45:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
398136,2019-07-01 09:46:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
399807,2019-07-01 09:47:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
401510,2019-07-01 09:48:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
402969,2019-07-01 09:49:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
404613,2019-07-01 09:50:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
406302,2019-07-01 09:51:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
407247,2019-07-01 09:52:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
409386,2019-07-01 09:53:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
411076,2019-07-01 09:54:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
412531,2019-07-01 09:55:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
414163,2019-07-01 09:56:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
415841,2019-07-01 09:57:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
417283,2019-07-01 09:58:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
418365,2019-07-01 09:59:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
420058,2019-07-01 10:00:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
421980,2019-07-01 10:01:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
423608,2019-07-01 10:02:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
425281,2019-07-01 10:03:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
426703,2019-07-01 10:04:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
428337,2019-07-01 10:05:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
429980,2019-07-01 10:06:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
430909,2019-07-01 10:07:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
432526,2019-07-01 10:08:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
434711,2019-07-01 10:09:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
436104,2019-07-01 10:10:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
437721,2019-07-01 10:11:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
439385,2019-07-01 10:12:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
440801,2019-07-01 10:13:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
442414,2019-07-01 10:14:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
444066,2019-07-01 10:15:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
444986,2019-07-01 10:16:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
447066,2019-07-01 10:17:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
448718,2019-07-01 10:18:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
450137,2019-07-01 10:19:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
451716,2019-07-01 10:20:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
453348,2019-07-01 10:21:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
454750,2019-07-01 10:22:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
455851,2019-07-01 10:23:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
457477,2019-07-01 10:24:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
459383,2019-07-01 10:25:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
460944,2019-07-01 10:26:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
462608,2019-07-01 10:27:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
463977,2019-07-01 10:28:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
465554,2019-07-01 10:29:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
467192,2019-07-01 10:30:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
468051,2019-07-01 10:31:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
469634,2019-07-01 10:32:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
471744,2019-07-01 10:33:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
473095,2019-07-01 10:34:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
474676,2019-07-01 10:35:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
476285,2019-07-01 10:36:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
477668,2019-07-01 10:37:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
479216,2019-07-01 10:38:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
480834,2019-07-01 10:39:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
481691,2019-07-01 10:40:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
483721,2019-07-01 10:41:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
485316,2019-07-01 10:42:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
486680,2019-07-01 10:43:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
488233,2019-07-01 10:44:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
489836,2019-07-01 10:45:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
491161,2019-07-01 10:46:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
492217,2019-07-01 10:47:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
493824,2019-07-01 10:48:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
495654,2019-07-01 10:49:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
497156,2019-07-01 10:50:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
498746,2019-07-01 10:51:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
500076,2019-07-01 10:52:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
501576,2019-07-01 10:53:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
503163,2019-07-01 10:54:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
504015,2019-07-01 10:55:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
505510,2019-07-01 10:56:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
507579,2019-07-01 10:57:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
508890,2019-07-01 10:58:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
510395,2019-07-01 10:59:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
511939,2019-07-01 11:00:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
513236,2019-07-01 11:01:15,48.49518875675363,-122.61283638265691,82.0,0.0,resting,False
